,latitude,longitude,altitude
58,37.91543073122477,-122.33433160910316,-28.483613327145576
59,37.915431014534136,-122.33433264338223,-28.485735374502838
60,37.91543134416741,-122.33433371821681,-28.493567157536745
61,37.9154316885725,-122.33433487689616,-28.464769900776446
62,37.91543199651641,-122.33433600629179,-28.45810109563172
63,37.915432224038476,-122.33433721240694,-28.4694683579728
64,37.915432534272824,-122.33433833321853,-28.46898697130382
65,37.915432898024235,-122.33433940726115,-28.486225713044405
66,37.91543316542184,-122.3343405267334,-28.48704711999744
67,37.91543341305634,-122.33434167885237,-28.47387386392802
68,37.91543365744229,-122.33434300290904,-28.46185448113829
69,37.91543405116253,-122.3343442444497,-28.468359461054206
70,37.91543436099586,-122.33434541878326,-28.46688628382981
71,37.915434671373205,-122.33434657699298,-28.466018636710942
72,37.915434997989145,-122.33434774459427,-28.475033509545028
73,37.91543542646633,-122.33434897969357,-28.46049734763801
74,37.91543576208331,-122.33435024035741,-28.460433477535844
75,37.91543610670311,-122.33435145871178,-28.466582749038935
76,37.91543655196296,-122.33435279168894,-28.45708233397454
77,37.91543689158013,-122.33435401983981,-28.461594810709357
78,37.915437285685435,-122.33435534320405,-28.46133453398943
79,37.91543759412745,-122.3343566734978,-28.449973070062697
80,37.915437935755975,-122.33435804506243,-28.456985618919134
81,37.91543848159923,-122.33435943213749,-28.463204813189805
82,37.91543888166338,-122.3343607197345,-28.46196694113314
83,37.91543937987797,-122.33436213535414,-28.450136682018638
84,37.91543978885136,-122.33436343436179,-28.447187990881503
85,37.91544007537235,-122.3343647730015,-28.449697726406157
86,37.91544057960357,-122.33436618809486,-28.44243289809674
87,37.91544092388914,-122.33436763660714,-28.446362655609846
88,37.91544132018477,-122.33436896078126,-28.443103053607047
89,37.91544176515333,-122.3343703031031,-28.43739511165768
90,37.91544212359085,-122.33437169806285,-28.4474195567891
91,37.91544258690096,-122.3343730211994,-28.434502388350666
92,37.91544307329504,-122.33437448642702,-28.436696245335042
93,37.91544338431996,-122.33437584754846,-28.42476772982627
94,37.915443860161595,-122.33437738215517,-28.423687868751585
95,37.915444194953146,-122.33437872292352,-28.4311158163473
96,37.9154446684064,-122.3343802337258,-28.436668382957578
97,37.915445106480924,-122.33438169411569,-28.426996019668877
98,37.91544549680513,-122.33438306365257,-28.423858854919672
99,37.91544588514765,-122.33438455304743,-28.43855064176023
100,37.91544627865129,-122.33438590553881,-28.436553346924484
101,37.915446710294624,-122.33438728541809,-28.430451633408666
102,37.91544711529521,-122.33438871172746,-28.432754503563046
103,37.91544753128777,-122.33439012084409,-28.422948005609214
104,37.91544795382725,-122.33439156685942,-28.427291844971478
105,37.91544849162135,-122.3343928186414,-28.42666380479932
106,37.9154490300352,-122.33439427306176,-28.434862667694688
107,37.91544946830397,-122.33439555374416,-28.419230758212507
108,37.91544995971619,-122.33439699429834,-28.419633391313255
109,37.915450432934705,-122.33439831152597,-28.425627190619707
110,37.91545102441071,-122.33439975685452,-28.430850636214018
111,37.91545147240428,-122.3344011227478,-28.423855680972338
112,37.91545211189382,-122.3344025764545,-28.419693370349705
113,37.91545251953546,-122.33440404693746,-28.426385398954153
114,37.9154531333855,-122.33440552929625,-28.4363274006173
115,37.91545353880106,-122.33440695200417,-28.43062782008201
116,37.9154539634905,-122.33440833027882,-28.428196674212813
117,37.91545423379912,-122.33440963157985,-28.4149330239743
118,37.9154545990393,-122.33441104434702,-28.42416675016284
119,37.91545491416248,-122.33441217460232,-28.42207471560687
120,37.91545535860906,-122.33441365007552,-28.426252429373562
121,37.91545542397276,-122.33441465058011,-28.41322652529925
122,37.91545579433211,-122.33441610446631,-28.41594921797514
123,37.915456119886066,-122.33441733909568,-28.414486524648964
124,37.915456544628015,-122.33441874567109,-28.41902040410787
125,37.91545696647464,-122.33442016440567,-28.415145395323634
126,37.91545735810902,-122.33442149136509,-28.399138038046658
127,37.91545767307868,-122.33442280637232,-28.406817419454455
128,37.915458041599706,-122.33442413509239,-28.407769317738712
129,37.91545852799186,-122.33442544441327,-28.403832899406552
130,37.91545884886495,-122.33442672862003,-28.402911564335227
131,37.91545913129054,-122.33442799759176,-28.40057611837983
132,37.91545926573886,-122.33442914882781,-28.385098586790264
133,37.91545954806937,-122.33443046112754,-28.390560797415674
134,37.91545981514503,-122.33443169470455,-28.386833790689707
135,37.915460059017114,-122.33443291384299,-28.382431210018694
136,37.91546047295741,-122.33443432151736,-28.377638241276145
137,37.91546076119483,-122.33443553927378,-28.377058095298707
138,37.9154611555692,-122.33443694168642,-28.375096912495792
139,37.915461480017264,-122.33443813993152,-28.37275193631649
140,37.9154620565848,-122.33443931827797,-28.372703917324543
141,37.91546240642271,-122.33444051421603,-28.368786746636033
142,37.91546281789048,-122.33444186971637,-28.370785688981414
143,37.91546322415276,-122.33444315262982,-28.368443850427866
144,37.91546360894198,-122.33444433808351,-28.36701563745737
145,37.91546397236173,-122.3344455236384,-28.364088289439678
146,37.91546434073076,-122.33444691280914,-28.36780248954892
147,37.915464690987136,-122.33444810210543,-28.367893369868398
148,37.91546498678946,-122.33444954630946,-28.3638800913468
149,37.915465362684174,-122.33445073126961,-28.36288496479392
150,37.915465875839324,-122.33445204958976,-28.360603186301887
151,37.915466233344546,-122.33445326353814,-28.356550219468772
152,37.91546658424275,-122.33445462010137,-28.347303190268576
153,37.91546691790975,-122.33445600364021,-28.344078446738422
154,37.91546728693503,-122.33445723591743,-28.342296629212797
155,37.915467638891336,-122.33445847896535,-28.339588133618236
156,37.91546804562781,-122.33445978420451,-28.341348105110228
157,37.915468370276436,-122.33446102658115,-28.341742883436382
158,37.915468639163805,-122.33446229512157,-28.333873009309173
159,37.91546894687878,-122.33446354090822,-28.332469251938164
160,37.91546930790731,-122.33446492513966,-28.330795427784324
161,37.91546959725079,-122.3344661831184,-28.327106822282076
162,37.91547007077411,-122.33446793414953,-28.32703525107354
163,37.915470425280134,-122.33446918982597,-28.32584822177887
164,37.91547097052735,-122.33447050282017,-28.326535585336387
165,37.91547133558022,-122.3344717686313,-28.32462056633085
166,37.91547187080821,-122.33447291895581,-28.313687717542052
167,37.91547227161809,-122.33447418393597,-28.31416813377291
168,37.91547267041142,-122.33447558974406,-28.309291576966643
169,37.915473099932825,-122.33447684554548,-28.308164891786873
170,37.91547360600314,-122.33447814805443,-28.305328785441816
171,37.91547402888763,-122.33447941064729,-28.303030917420983
172,37.91547451493094,-122.33448105656853,-28.29709267616272
173,37.915474994074856,-122.33448231246406,-28.296427877619863
174,37.91547549493494,-122.33448372445834,-28.29482622165233
175,37.915475932855195,-122.33448498634812,-28.29204494319856
176,37.915476406619966,-122.33448636110712,-28.282133504748344
177,37.91547682786985,-122.33448760965231,-28.28172712214291
178,37.91547711913968,-122.33448918708281,-28.26792394183576
179,37.915477504786296,-122.33449044236484,-28.267658416181803
180,37.91547785172196,-122.33449180372311,-28.26746846269816
181,37.91547818169466,-122.33449306097398,-28.26726759597659
182,37.91547832559457,-122.33449425353713,-28.257035076618195
183,37.91547863826829,-122.33449551419349,-28.252961568534374
184,37.915478977478145,-122.33449688823151,-28.24907309934497
185,37.915479245271925,-122.3344981673326,-28.247122523374856
186,37.91547963647792,-122.33449965588981,-28.238008136861026
187,37.915479889978414,-122.33450093848234,-28.23775236401707
188,37.91548020500942,-122.33450242085236,-28.24610349535942
189,37.9154804458429,-122.3345037003435,-28.242508213035762
190,37.91548086689272,-122.33450522155769,-28.259673504158854
191,37.91548113769818,-122.33450650818541,-28.259658564813435
192,37.9154815681058,-122.3345079481287,-28.269227205775678
193,37.91548190728539,-122.33450922055034,-28.267121519893408
194,37.91548246631347,-122.33451050578047,-28.258986946195364
195,37.9154828039114,-122.33451175868073,-28.255155283026397
196,37.91548317944084,-122.33451306443303,-28.24396801367402
197,37.91548353357979,-122.3345143042822,-28.243292215280235
198,37.91548390565156,-122.33451563860183,-28.24126396421343
199,37.915484278567746,-122.33451686871031,-28.239893954247236
200,37.915484772744165,-122.33451802464431,-28.24098206590861
201,37.915485180208925,-122.33451923080166,-28.24235669709742
202,37.915485656269745,-122.33452077811198,-28.246438558213413
203,37.915486113061554,-122.33452197622695,-28.242266305722296
204,37.91548666500057,-122.33452334521014,-28.2341394610703
205,37.915487132206486,-122.33452455653672,-28.23185370210558
206,37.915487587699964,-122.33452607146285,-28.22429001610726
207,37.91548806142121,-122.33452728950235,-28.22472814936191
208,37.91548848268252,-122.33452866284944,-28.226088997907937
209,37.915488887680624,-122.33452988736649,-28.22377091832459
210,37.915489153553075,-122.3345312452803,-28.216090381145477
211,37.915489490255624,-122.33453248168445,-28.215788551606238
212,37.91548959643705,-122.33453360682233,-28.204514431767166
213,37.91548994607818,-122.3345348353726,-28.203260314650834
214,37.91549039827227,-122.33453623185831,-28.204957792535424
215,37.915490795393644,-122.33453747113076,-28.196859217248857
216,37.91549101074483,-122.33453888300735,-28.206737495027483
217,37.91549132599328,-122.33454014950017,-28.20684119220823
218,37.91549173158881,-122.33454143134962,-28.204194304533303
219,37.91549220502621,-122.33454271673993,-28.204848397523165
220,37.91549252835413,-122.33454413412585,-28.193118864670396
221,37.9154928665391,-122.33454541702555,-28.19048595800996
222,37.915493227772664,-122.33454669171716,-28.197168520651758
223,37.915493672219995,-122.3345480055659,-28.192140573635697
224,37.91549405843857,-122.33454942100633,-28.18447071686387
225,37.915494369240776,-122.33455071250935,-28.180314540863037
226,37.91549464056227,-122.33455208911732,-28.17222228925675
227,37.9154949434007,-122.33455336858945,-28.171513941138983
228,37.915495320846865,-122.33455462366028,-28.175541128963232
229,37.91549579520711,-122.33455600891665,-28.17490361724049
230,37.915496192037274,-122.33455744833407,-28.163167980499566
231,37.91549656999456,-122.33455876685413,-28.161524537950754
232,37.91549693002879,-122.33456000404846,-28.166132951155305
233,37.91549741983545,-122.33456142021589,-28.18321080878377
234,37.91549780211517,-122.33456259014821,-28.169843756593764
235,37.91549817564528,-122.33456387755977,-28.1678857980296
236,37.91549860935118,-122.33456522091528,-28.167021055705845
237,37.915499020257066,-122.33456662062457,-28.168823089450598
238,37.91549956724772,-122.33456803861468,-28.15759440883994
239,37.915499976510446,-122.33456935407736,-28.152456056326628
240,37.91550018866287,-122.33457069173627,-28.148627840913832
241,37.91550063327711,-122.33457208886685,-28.15266251284629
242,37.915501030497644,-122.33457340154533,-28.15280311834067
243,37.91550148214541,-122.33457480039381,-28.148973119445145
244,37.915501826739806,-122.33457613014886,-28.145311743952334
245,37.915502177468404,-122.3345775526127,-28.13742545619607
246,37.91550232925954,-122.334578716214,-28.130606221966445
247,37.915502639608235,-122.33458014424713,-28.14001223165542
248,37.915502991446786,-122.33458152159493,-28.134334025904536
249,37.91550337126682,-122.33458288207389,-28.126358835957944
250,37.91550377167373,-122.33458433733071,-28.126640948466957
251,37.915504147749786,-122.33458571905615,-28.121778240427375
252,37.91550457488354,-122.33458709646494,-28.118389520794153
253,37.915505000381465,-122.33458858532813,-28.12597163952887
254,37.91550546665236,-122.33458977560852,-28.117626973427832
255,37.91550590854302,-122.33459117331502,-28.115690269507468
256,37.9155063871094,-122.33459237803001,-28.116261824965477
257,37.91550686070462,-122.33459377657397,-28.11448963917792
258,37.915507322670656,-122.33459511306312,-28.107655813917518
259,37.915507720083596,-122.33459650216305,-28.098744252696633
260,37.91550834642418,-122.3345981168173,-28.11963319964707
261,37.915508824587214,-122.33459945048536,-28.119313907809556
262,37.915509278821794,-122.33460078965595,-28.11556993611157
263,37.915509761596574,-122.33460241240013,-28.10832587815821
264,37.91550990952027,-122.33460378444082,-28.105051688849926
265,37.915510383302454,-122.33460529444856,-28.107333624735475
266,37.9155106745938,-122.33460653052857,-28.108296494930983
267,37.91551118117988,-122.33460815874358,-28.113922948017716
268,37.91551149056738,-122.33460938216957,-28.109982230700552
269,37.91551193593936,-122.33461093125774,-28.11612732708454
270,37.9155123057753,-122.33461226394786,-28.115504731424153
271,37.91551255412348,-122.3346136207601,-28.137163498438895
272,37.915513023692675,-122.33461508801702,-28.130943127907813
273,37.91551335715864,-122.33461641044703,-28.128501247614622
274,37.91551367750581,-122.3346179346603,-28.144620339386165
275,37.915514003384125,-122.33461930582384,-28.14530805684626
276,37.91551430821027,-122.33462068549149,-28.146726021543145
277,37.915514699316866,-122.33462231751939,-28.14468046464026
278,37.91551499174507,-122.33462374595453,-28.14135298319161
279,37.91551517096581,-122.3346250853218,-28.1440819343552
280,37.9155154610676,-122.33462649080353,-28.143840714357793
281,37.91551584065171,-122.33462800277002,-28.166545756161213
282,37.91551612137969,-122.33462938378787,-28.165617868304253
283,37.91551663090686,-122.33463117439176,-28.15860573016107
284,37.91551697621595,-122.33463267964201,-28.164596484974027
285,37.915517390703066,-122.33463427858466,-28.179116007871926
286,37.915517729808634,-122.3346356673819,-28.17804742977023
287,37.91551837494856,-122.33463723530164,-28.187052966095507
288,37.91551876335945,-122.33463863279796,-28.185042762197554
289,37.91551912227991,-122.3346399619169,-28.19606240466237
290,37.91551950557713,-122.33464136605318,-28.19781011994928
291,37.91551990755118,-122.33464278034872,-28.19689161516726
292,37.91552031418996,-122.3346440193887,-28.187721646390855
293,37.91552081320408,-122.33464564511654,-28.196691832505167
294,37.9155213845568,-122.33464687618014,-28.201841288246214
295,37.91552187667218,-122.33464824349174,-28.201320450752974
296,37.91552239161564,-122.3346496339599,-28.19670059159398
297,37.91552277221737,-122.334651151755,-28.21061252336949
298,37.91552326833679,-122.33465255167518,-28.214151049032807
299,37.91552381407038,-122.33465426509224,-28.21272397506982
300,37.91552424651224,-122.33465568406879,-28.213125062175095
301,37.9155247427269,-122.3346575207895,-28.191256237216294
302,37.91552513663216,-122.33465896003933,-28.18454244825989
303,37.91552508197107,-122.33466017962644,-28.183681974187493
304,37.915525409765166,-122.33466161998719,-28.18480594921857
305,37.91552576472224,-122.334663128974,-28.170171601697803
306,37.91552607890462,-122.33466456854784,-28.1660046139732
307,37.91552620659799,-122.33466595743069,-28.176715104840696
308,37.915526494743276,-122.33466739914235,-28.172311330214143
309,37.9155267554911,-122.33466894648951,-28.18578462768346
310,37.915527007990825,-122.33467038862355,-28.186295761726797
311,37.915527365082134,-122.33467187681987,-28.170089813880622
312,37.91552767840442,-122.33467329820886,-28.166350790299475
313,37.9155282816696,-122.3346749471004,-28.1960972789675
314,37.915528599088645,-122.33467635330857,-28.19635448232293
315,37.9155289396583,-122.3346779258729,-28.18382780160755
316,37.91552923956191,-122.33467932978375,-28.183436879888177
317,37.915529731060865,-122.33468081710684,-28.17673733085394
318,37.91553008512224,-122.33468219881387,-28.174608398228884
319,37.91553050843902,-122.33468369589711,-28.177162567153573
320,37.91553087783507,-122.33468505102681,-28.17248199414462
321,37.91553117397489,-122.33468639699048,-28.17538006976247
322,37.91553157029606,-122.33468776903332,-28.172704307362437
323,37.91553202066236,-122.33468907183729,-28.18574348092079
324,37.915532447137565,-122.3346904666976,-28.18435826804489
325,37.91553289812775,-122.33469175331167,-28.180344198830426
326,37.91553332522751,-122.33469313114657,-28.178362081758678
327,37.915533800269756,-122.33469477271002,-28.184822686947882
328,37.91553415503656,-122.33469615231276,-28.187176790088415
329,37.915534391552995,-122.33469769760838,-28.17096962314099
330,37.91553477147815,-122.33469926642827,-28.166301221586764
331,37.91553499539133,-122.33470061334013,-28.177936911582947
332,37.91553552066592,-122.3347021840046,-28.173266190104187
333,37.9155358562958,-122.33470364670553,-28.17993628513068
334,37.9155361767039,-122.33470503671721,-28.17814893927425
335,37.91553648845045,-122.33470650307711,-28.174587931483984
336,37.91553680865814,-122.33470789644143,-28.172881252132356
337,37.91553718979915,-122.33470936020069,-28.182456818409264
338,37.91553754030866,-122.33471082701261,-28.185211477801204
339,37.91553775787647,-122.33471234256112,-28.170046248473227
340,37.915538042057754,-122.33471374857531,-28.16705124080181
341,37.91553850427392,-122.33471514701927,-28.172001278027892
342,37.91553884358656,-122.3347165854192,-28.199216562323272
343,37.91553952900098,-122.33471758205448,-28.154113601893187
344,37.9155399178277,-122.33471892653856,-28.150064733810723
345,37.915540250933006,-122.33472032146959,-28.15376097150147
346,37.91554073289942,-122.33472173639616,-28.133591515012085
347,37.915541280966664,-122.33472324309467,-28.15817882679403
348,37.91554175153101,-122.33472456860675,-28.158145386725664
349,37.91554226512624,-122.33472576638317,-28.15384006407112
350,37.91554273698633,-122.33472707354262,-28.149754961952567
351,37.91554311121843,-122.33472868055254,-28.164301108568907
352,37.91554350666591,-122.33472999035837,-28.163938528858125
353,37.91554382859781,-122.33473171468815,-28.176869694143534
354,37.915544182046034,-122.33473303049583,-28.17498446907848
355,37.915544444757685,-122.33473431726541,-28.16502186562866
356,37.915544923469575,-122.33473586130673,-28.16517279483378
357,37.91554521022018,-122.33473713537947,-28.161711300723255
358,37.91554565872565,-122.33473865917246,-28.179012923501432
359,37.91554599295002,-122.33473998065726,-28.1726940786466
360,37.91554643263674,-122.33474142312356,-28.1673263926059
361,37.91554695401539,-122.33474291028391,-28.18300207145512
362,37.915547337478536,-122.33474425589235,-28.17952013295144
363,37.91554777000775,-122.33474555377121,-28.18532921373844
364,37.915548159966725,-122.33474688864776,-28.182679707184434
365,37.915548442941315,-122.33474823939365,-28.176826514303684
366,37.91554890556091,-122.3347496836172,-28.186474658548832
367,37.91554908009536,-122.33475110742113,-28.182052326388657
368,37.91554935400561,-122.33475247344718,-28.18307165708393
369,37.915549525213116,-122.33475362864881,-28.166713799349964
370,37.91554976336339,-122.33475499772405,-28.163364224135876
371,37.91554994903163,-122.33475621056255,-28.155849749222398
372,37.9155503172606,-122.33475766403323,-28.148289661854506
373,37.915550714653406,-122.3347592629651,-28.16467067413032
374,37.915551076385185,-122.33476056886614,-28.150174302980304
375,37.915551534014384,-122.334762132108,-28.155850537121296
376,37.91555182188433,-122.3347634682636,-28.153294660151005
377,37.91555209081656,-122.33476488298002,-28.145447253249586
378,37.91555237083434,-122.33476624090574,-28.147133499383926
379,37.915552908359814,-122.33476757772179,-28.149776685982943
380,37.91555325175593,-122.33476893305938,-28.14748570509255
381,37.915553755585705,-122.33477007113915,-28.133661455474794
382,37.91555414439796,-122.33477140835201,-28.127695097588003
383,37.91555445966632,-122.33477276458586,-28.137941350229084
384,37.9155549026011,-122.33477404182403,-28.130868343636394
385,37.915555332470014,-122.33477527505885,-28.125201642513275
386,37.91555580685894,-122.33477670279163,-28.132066196762025
387,37.915556192156025,-122.33477813637823,-28.11755844205618
388,37.91555660947244,-122.33477967553215,-28.11431825440377
389,37.915556953316035,-122.33478118530672,-28.115984571166337
390,37.91555739334059,-122.33478269443728,-28.111371533945203
391,37.91555772482722,-122.33478413480705,-28.113219602033496
392,37.915558115727166,-122.33478543281771,-28.093513417989016
393,37.91555839316444,-122.33478675414645,-28.094240558333695
394,37.91555875165928,-122.33478814987842,-28.09971968550235
395,37.91555913931044,-122.33478952438284,-28.093377973884344
396,37.91555946379018,-122.3347909041388,-28.085960146039724
397,37.91555980963285,-122.33479228375697,-28.076991252601147
398,37.915560203946725,-122.33479377214802,-28.089266161434352
399,37.91556060357593,-122.33479520535083,-28.084961900487542
400,37.915561037573376,-122.33479648448214,-28.078551895916462
401,37.915561397551286,-122.33479799834721,-28.08781397063285
402,37.915561835474115,-122.33479944551134,-28.075571875087917
403,37.91556207765757,-122.33480088175244,-28.07079829555005
404,37.91556250573753,-122.33480242481639,-28.06328427232802
405,37.915562845199524,-122.33480388755338,-28.064077319577336
406,37.91556326553948,-122.33480526983291,-28.047649623826146
407,37.91556359578693,-122.33480672085753,-28.06191726680845
408,37.91556399995348,-122.33480815405827,-28.07307775132358
409,37.9155644589518,-122.33480955834014,-28.05669404566288
410,37.91556481013992,-122.33481110244568,-28.076574057340622
411,37.91556517803922,-122.3348125623026,-28.076685899868608
412,37.915565639768424,-122.33481415137909,-28.066977166570723
413,37.91556604268248,-122.33481560107313,-28.0642421990633
414,37.91556643816345,-122.33481715930743,-28.084799685515463
415,37.91556681334466,-122.33481860586541,-28.081880040466785
416,37.915567141681436,-122.33482008750683,-28.072730099782348
417,37.91556751734648,-122.33482152470667,-28.069918647408485
418,37.91556785844611,-122.33482303938403,-28.08312887419015
419,37.91556820985277,-122.33482450273857,-28.082386096939445
420,37.91556861950176,-122.33482595361407,-28.09391746390611
421,37.91556897752737,-122.33482741230237,-28.09406731184572
422,37.91556938426184,-122.33482898512494,-28.098323083482683
423,37.91556975918651,-122.33483046129459,-28.096664653159678
424,37.91557024448122,-122.33483191299185,-28.091489647515118
425,37.91557063052784,-122.33483336488463,-28.09174207225442
426,37.915571032546076,-122.33483472080272,-28.09779471810907
427,37.91557144088327,-122.33483617063311,-28.095706317573786
428,37.915571889924955,-122.3348376977168,-28.103133676573634
429,37.91557230066276,-122.33483914424663,-28.10164120979607
430,37.91557279355899,-122.33484075940784,-28.103378163650632
431,37.915573217716556,-122.33484220699802,-28.10300789307803
432,37.91557367501851,-122.33484374894437,-28.10047782305628
433,37.915574082094516,-122.33484521968244,-28.098911184817553
434,37.91557449328269,-122.33484666331522,-28.09573949780315
435,37.91557489690038,-122.33484812267697,-28.094888208433986
436,37.91557527878866,-122.33484966455778,-28.08676020987332
437,37.91557566949069,-122.334851167117,-28.08568267710507
438,37.915576120778866,-122.33485279575977,-28.08627935871482
439,37.91557651059957,-122.33485427149053,-28.08541307039559
440,37.91557694159876,-122.33485575013314,-28.092877021059394
441,37.91557733084887,-122.33485724342835,-28.089900680817664
442,37.91557783652969,-122.33485873671371,-28.095938911661506
443,37.91557822389361,-122.33486022217849,-28.094938947819173
444,37.91557867949699,-122.33486195264209,-28.097161973826587
445,37.91557906710609,-122.3348634570373,-28.094287686049938
446,37.9155794543082,-122.3348650040318,-28.104787164367735
447,37.91557980403422,-122.33486651845527,-28.103999571874738
448,37.915580087362414,-122.3348680328125,-28.099713201634586
449,37.91558041930738,-122.33486954720075,-28.09799073357135
450,37.9155806835598,-122.33487100694154,-28.11314836051315
451,37.91558096753222,-122.3348725243563,-28.111784133128822
452,37.91558122912051,-122.33487377180994,-28.107977563515306
453,37.91558150176927,-122.33487526355377,-28.107291033491492
454,37.91558177608155,-122.3348766723348,-28.101611939258873
455,37.915582042380514,-122.33487815995284,-28.099873503670096
456,37.9155825676057,-122.33487987869817,-28.09339841734618
457,37.91558287254111,-122.33488136478363,-28.090995306149125
458,37.91558336305197,-122.33488292927301,-28.09250283613801
459,37.91558370916849,-122.33488444859306,-28.090297252871096
460,37.91558422313365,-122.3348856874603,-28.097763993777335
461,37.915584589495424,-122.33488718189214,-28.09894568659365
462,37.91558494639639,-122.33488858769286,-28.096847167238593
463,37.915585301602036,-122.33489006287473,-28.091814174316823
464,37.915585661548754,-122.33489153948507,-28.086393595673144
465,37.91558601182583,-122.33489298407034,-28.086496436037123
466,37.91558641190858,-122.33489448854107,-28.092705809511244
467,37.91558679034835,-122.33489591882275,-28.093056125566363
468,37.915587260783,-122.33489740629102,-28.11380108911544
469,37.91558763480542,-122.33489888235395,-28.11087589710951
470,37.915588007772456,-122.33490026877993,-28.107640859670937
471,37.915588386921996,-122.33490172981249,-28.108768395148218
472,37.915588789346806,-122.33490311543174,-28.113362255506217
473,37.91558916618657,-122.33490459679155,-28.111676218919456
474,37.91558952904674,-122.33490603030569,-28.123512465506792
475,37.91558988915685,-122.33490749448072,-28.124114719219506
476,37.915590268832645,-122.33490915179863,-28.144710374996066
477,37.91559060955133,-122.33491063811667,-28.144573443569243
478,37.91559097891067,-122.33491198795654,-28.142872223630548
479,37.91559128963177,-122.33491346879902,-28.14391817804426
480,37.91559155447726,-122.33491482686894,-28.14399073086679
481,37.915591871232536,-122.33491630374552,-28.14157190080732
482,37.915592195045775,-122.33491767380026,-28.157495946623385
483,37.91559249385647,-122.33491915399873,-28.158422163687646
484,37.9155929493434,-122.33492065320523,-28.148328823968768
485,37.91559325635273,-122.33492213135523,-28.14805361162871
486,37.91559363470455,-122.33492374005965,-28.162154651246965
487,37.915593962033924,-122.33492523189311,-28.160200711339712
488,37.9155943971638,-122.33492686731468,-28.1750583993271
489,37.915594748277016,-122.33492833879252,-28.17400622367859
490,37.915595234942046,-122.3349297072372,-28.188027752563357
491,37.91559560299457,-122.33493119623891,-28.187774231657386
492,37.91559599535701,-122.3349325876658,-28.19197598285973
493,37.91559635058149,-122.3349340776654,-28.195274209603667
494,37.91559682643052,-122.33493592737229,-28.194442810490727
495,37.915597174601054,-122.33493742539716,-28.189995482563972
496,37.915597565082614,-122.33493900369045,-28.17425798252225
497,37.91559791659794,-122.3349405093664,-28.1710254997015
498,37.91559802716983,-122.33494188379143,-28.2011153427884
